symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TTWO,2016-07-18 00:00:00+00:00,40.66,41.08,40.37,40.54,981382,40.66,41.08,40.37,40.54,981382,0.0,1.0
TTWO,2016-07-19 00:00:00+00:00,39.93,40.7,39.905,40.7,1198877,39.93,40.7,39.905,40.7,1198877,0.0,1.0
TTWO,2016-07-20 00:00:00+00:00,40.52,40.76,39.95,40.2,865587,40.52,40.76,39.95,40.2,865587,0.0,1.0
TTWO,2016-07-21 00:00:00+00:00,40.1,40.7,39.91,40.61,637084,40.1,40.7,39.91,40.61,637084,0.0,1.0
TTWO,2016-07-22 00:00:00+00:00,40.57,41.01,40.0,40.12,847752,40.57,41.01,40.0,40.12,847752,0.0,1.0
TTWO,2016-07-25 00:00:00+00:00,40.68,40.8,40.341,40.38,705743,40.68,40.8,40.341,40.38,705743,0.0,1.0
TTWO,2016-07-26 00:00:00+00:00,40.18,40.91,40.0,40.79,618838,40.18,40.91,40.0,40.79,618838,0.0,1.0
TTWO,2016-07-27 00:00:00+00:00,40.45,40.64,39.98,40.42,705251,40.45,40.64,39.98,40.42,705251,0.0,1.0
TTWO,2016-07-28 00:00:00+00:00,40.32,40.64,40.16,40.37,628641,40.32,40.64,40.16,40.37,628641,0.0,1.0
TTWO,2016-07-29 00:00:00+00:00,40.18,40.45,40.05,40.4,791699,40.18,40.45,40.05,40.4,791699,0.0,1.0
TTWO,2016-08-01 00:00:00+00:00,40.29,40.515,40.06,40.06,660132,40.29,40.515,40.06,40.06,660132,0.0,1.0
TTWO,2016-08-02 00:00:00+00:00,40.17,40.48,40.01,40.4,962430,40.17,40.48,40.01,40.4,962430,0.0,1.0
TTWO,2016-08-03 00:00:00+00:00,40.79,40.85,40.0,40.0,955942,40.79,40.85,40.0,40.0,955942,0.0,1.0
TTWO,2016-08-04 00:00:00+00:00,40.57,41.21,40.45,40.91,2013229,40.57,41.21,40.45,40.91,2013229,0.0,1.0
TTWO,2016-08-05 00:00:00+00:00,41.37,42.98,40.96,42.5,3343142,41.37,42.98,40.96,42.5,3343142,0.0,1.0
TTWO,2016-08-08 00:00:00+00:00,40.98,41.57,40.93,41.42,2622530,40.98,41.57,40.93,41.42,2622530,0.0,1.0
TTWO,2016-08-09 00:00:00+00:00,41.39,41.6186,40.65,41.2,1919523,41.39,41.6186,40.65,41.2,1919523,0.0,1.0
TTWO,2016-08-10 00:00:00+00:00,41.34,41.41,41.0,41.34,2405782,41.34,41.41,41.0,41.34,2405782,0.0,1.0
TTWO,2016-08-11 00:00:00+00:00,41.44,41.83,41.2,41.63,1052044,41.44,41.83,41.2,41.63,1052044,0.0,1.0
TTWO,2016-08-12 00:00:00+00:00,41.34,41.41,40.9001,41.41,919292,41.34,41.41,40.9001,41.41,919292,0.0,1.0
TTWO,2016-08-15 00:00:00+00:00,42.34,42.49,41.34,41.5,1346774,42.34,42.49,41.34,41.5,1346774,0.0,1.0
TTWO,2016-08-16 00:00:00+00:00,41.22,42.27,41.175,42.27,1306741,41.22,42.27,41.175,42.27,1306741,0.0,1.0
TTWO,2016-08-17 00:00:00+00:00,41.06,42.24,40.85,41.13,1930678,41.06,42.24,40.85,41.13,1930678,0.0,1.0
TTWO,2016-08-18 00:00:00+00:00,41.09,41.375,40.9,40.94,1169325,41.09,41.375,40.9,40.94,1169325,0.0,1.0
TTWO,2016-08-19 00:00:00+00:00,40.98,41.63,40.7189,41.12,991238,40.98,41.63,40.7189,41.12,991238,0.0,1.0
TTWO,2016-08-22 00:00:00+00:00,41.29,41.3,40.6301,40.76,922569,41.29,41.3,40.6301,40.76,922569,0.0,1.0
TTWO,2016-08-23 00:00:00+00:00,42.25,42.28,41.39,41.53,985469,42.25,42.28,41.39,41.53,985469,0.0,1.0
TTWO,2016-08-24 00:00:00+00:00,42.22,42.67,42.06,42.2,994460,42.22,42.67,42.06,42.2,994460,0.0,1.0
TTWO,2016-08-25 00:00:00+00:00,42.31,42.32,41.8,42.03,2314546,42.31,42.32,41.8,42.03,2314546,0.0,1.0
TTWO,2016-08-26 00:00:00+00:00,42.24,42.69,41.87,42.17,1620959,42.24,42.69,41.87,42.17,1620959,0.0,1.0
TTWO,2016-08-29 00:00:00+00:00,44.17,44.5,42.32,42.44,3626362,44.17,44.5,42.32,42.44,3626362,0.0,1.0
TTWO,2016-08-30 00:00:00+00:00,43.81,44.47,43.55,44.25,1041243,43.81,44.47,43.55,44.25,1041243,0.0,1.0
TTWO,2016-08-31 00:00:00+00:00,43.47,43.77,43.29,43.63,967713,43.47,43.77,43.29,43.63,967713,0.0,1.0
TTWO,2016-09-01 00:00:00+00:00,43.76,43.84,43.005,43.5,1068725,43.76,43.84,43.005,43.5,1068725,0.0,1.0
TTWO,2016-09-02 00:00:00+00:00,44.7,45.04,43.84,44.0,1617481,44.7,45.04,43.84,44.0,1617481,0.0,1.0
TTWO,2016-09-06 00:00:00+00:00,44.65,45.04,44.415,44.91,909310,44.65,45.04,44.415,44.91,909310,0.0,1.0
