symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
UBSFF,2016-09-01 00:00:00+00:00,38.7,38.7,38.7,38.7,14,38.7,38.7,38.7,38.7,14,0.0,1.0
UBSFF,2016-09-02 00:00:00+00:00,38.7,38.7,38.7,38.7,0,38.7,38.7,38.7,38.7,0,0.0,1.0
UBSFF,2016-09-06 00:00:00+00:00,38.7,38.7,38.7,38.7,50,38.7,38.7,38.7,38.7,50,0.0,1.0
UBSFF,2016-09-07 00:00:00+00:00,38.7,38.7,38.7,38.7,30,38.7,38.7,38.7,38.7,30,0.0,1.0
UBSFF,2016-09-08 00:00:00+00:00,38.7,38.7,38.7,38.7,0,38.7,38.7,38.7,38.7,0,0.0,1.0
UBSFF,2016-09-09 00:00:00+00:00,41.0,41.0,41.0,41.0,637,41.0,41.0,41.0,41.0,637,0.0,1.0
UBSFF,2016-09-12 00:00:00+00:00,41.0,41.0,41.0,41.0,3,41.0,41.0,41.0,41.0,3,0.0,1.0
UBSFF,2016-09-13 00:00:00+00:00,41.0,41.0,41.0,41.0,0,41.0,41.0,41.0,41.0,0,0.0,1.0
UBSFF,2016-09-14 00:00:00+00:00,41.0,41.0,41.0,41.0,0,41.0,41.0,41.0,41.0,0,0.0,1.0
UBSFF,2016-09-15 00:00:00+00:00,41.0,41.0,41.0,41.0,1,41.0,41.0,41.0,41.0,1,0.0,1.0
UBSFF,2016-09-16 00:00:00+00:00,41.0,41.0,41.0,41.0,50,41.0,41.0,41.0,41.0,50,0.0,1.0
UBSFF,2016-09-19 00:00:00+00:00,41.0,41.0,41.0,41.0,25,41.0,41.0,41.0,41.0,25,0.0,1.0
UBSFF,2016-09-20 00:00:00+00:00,41.0,41.0,41.0,41.0,25,41.0,41.0,41.0,41.0,25,0.0,1.0
UBSFF,2016-09-21 00:00:00+00:00,41.0,41.0,41.0,41.0,0,41.0,41.0,41.0,41.0,0,0.0,1.0
UBSFF,2016-09-22 00:00:00+00:00,41.0,41.0,41.0,41.0,0,41.0,41.0,41.0,41.0,0,0.0,1.0
UBSFF,2016-09-23 00:00:00+00:00,41.0,41.0,41.0,41.0,0,41.0,41.0,41.0,41.0,0,0.0,1.0
UBSFF,2016-09-26 00:00:00+00:00,41.0,41.0,41.0,41.0,9,41.0,41.0,41.0,41.0,9,0.0,1.0
UBSFF,2016-09-27 00:00:00+00:00,41.0,41.0,41.0,41.0,1,41.0,41.0,41.0,41.0,1,0.0,1.0
UBSFF,2016-09-28 00:00:00+00:00,41.0,41.0,41.0,41.0,0,41.0,41.0,41.0,41.0,0,0.0,1.0
UBSFF,2016-09-29 00:00:00+00:00,41.0,41.0,41.0,41.0,0,41.0,41.0,41.0,41.0,0,0.0,1.0
UBSFF,2016-09-30 00:00:00+00:00,41.0,41.0,41.0,41.0,0,41.0,41.0,41.0,41.0,0,0.0,1.0
UBSFF,2016-10-03 00:00:00+00:00,41.0,41.0,41.0,41.0,0,41.0,41.0,41.0,41.0,0,0.0,1.0
UBSFF,2016-10-04 00:00:00+00:00,41.0,41.0,41.0,41.0,0,41.0,41.0,41.0,41.0,0,0.0,1.0
UBSFF,2016-10-05 00:00:00+00:00,41.0,41.0,41.0,41.0,75,41.0,41.0,41.0,41.0,75,0.0,1.0
UBSFF,2016-10-06 00:00:00+00:00,41.0,41.0,41.0,41.0,0,41.0,41.0,41.0,41.0,0,0.0,1.0
UBSFF,2016-10-07 00:00:00+00:00,36.73,36.73,36.73,36.73,365,36.73,36.73,36.73,36.73,365,0.0,1.0
UBSFF,2016-10-10 00:00:00+00:00,36.73,36.73,36.73,36.73,0,36.73,36.73,36.73,36.73,0,0.0,1.0
UBSFF,2016-10-11 00:00:00+00:00,35.35,36.3785,35.35,36.3785,818,35.35,36.3785,35.35,36.3785,818,0.0,1.0
UBSFF,2016-10-12 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-10-13 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-10-14 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-10-17 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-10-18 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-10-19 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-10-20 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-10-21 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-10-24 00:00:00+00:00,35.35,35.35,35.35,35.35,21,35.35,35.35,35.35,35.35,21,0.0,1.0
UBSFF,2016-10-25 00:00:00+00:00,35.35,35.35,35.35,35.35,1,35.35,35.35,35.35,35.35,1,0.0,1.0
UBSFF,2016-10-26 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-10-27 00:00:00+00:00,35.35,35.35,35.35,35.35,15,35.35,35.35,35.35,35.35,15,0.0,1.0
UBSFF,2016-10-28 00:00:00+00:00,35.35,35.35,35.35,35.35,1,35.35,35.35,35.35,35.35,1,0.0,1.0
